ID,RiskScore
385,62.13697719253337
386,27.86946189483965
387,34.786250693608196
388,57.12766004328269
389,31.72763805112094
390,69.41859685562429
391,63.840425514967905
392,65.5332272428366
393,40.778827321138564
394,78.56088955084537
395,69.76714143922824
396,31.91925556596947
397,26.242616696262985
398,65.53290282940843
399,36.33553181617375
400,45.825220947878215
401,71.21144316180322
402,29.088892980679134
403,67.64719837955809
404,68.59621223779122
405,53.16204073166448
406,31.69647374722266
407,65.13481828315587
408,43.19167795004666
409,30.338734048973905
410,35.291450019396045
411,38.364535340692655
412,35.17672730187832
413,39.419290735325845
414,64.34906617604277
415,47.77638139064046
416,42.20435322009659
417,35.86206754416508
418,30.77030396587792
419,40.72781154413
420,25.43871301680404
421,40.436872897803966
422,32.454927759601624
423,53.201591644093746
424,27.468625274723006
425,50.05800454693057
426,29.783652990450673
427,33.364651767550434
428,53.30082482213129
429,31.062935570590586
430,60.77076250875386
431,31.22737936301274
432,70.63016932426181
433,62.4291098778334
434,71.44537933536392
435,55.42024712743806
436,30.032700274087176
437,72.17282822021016
438,42.93035671002432
439,49.72500641396655
440,71.09630927187531
441,28.465695622296533
442,69.84954272997084
443,66.11110456769475
444,67.27937188751373
445,68.3446703360886
446,69.48308825783975
447,54.0632452354419
448,59.45805969840113
449,72.44415341363457
450,65.18364414769339
451,75.39880380326547
452,27.403863918087577
453,58.656652498888384
454,56.377744749066416
455,49.208232921552096
456,43.58444410203644
457,53.442252801195515
458,38.320120310849184
459,54.140849838799355
460,35.056197038653444
461,35.25931607631173
462,29.458953680893817
463,49.70679225572631
464,26.62391391209821
465,53.68630986552157
466,25.896232298919493
467,61.752273988977024
468,39.69804106500016
469,73.37775086720033
470,59.89096004957202
471,68.25114826604717
472,33.03832401114569
473,34.861836666796556
474,29.636915870036823
475,66.92786815989135
476,26.60261868723382
477,72.63232882012352
478,29.845394916207628
479,57.066945704896575
480,60.30086091381608
481,41.0247269435993
482,70.02218347286933
483,40.256448464727974
484,35.48059852922647
485,63.45671072987182
486,70.06103847707224
487,32.004871680258034
488,73.3110749106682
489,28.511921043334752
490,69.38623428316873
491,38.870552483280676
492,68.17996404309994
493,31.254094427456284
494,67.84380243115646
495,35.44255316654458
496,77.04017574871713
497,66.17369092481741
498,38.47353177226571
499,33.09885402197824
500,56.928979931669
501,45.69121794556914
502,73.49182622065233
503,30.39892846138193
504,42.58785643763492
505,53.03518538370905
506,41.02806256236039
507,69.65894367293818
508,28.556043501733697
509,83.76461573403658
510,38.92888460560415
511,65.59578524877492
512,29.5864108498537
513,82.0835666692066
514,60.985446794085675
515,39.49414400186118
516,42.99788728324414
517,48.71406584363663
518,39.56464011186582
519,48.23341306947731
520,71.14872347059782
521,68.36453100358955
522,69.05406338974616
523,29.282456419760077
524,36.61668307487908
525,67.4969816867278
526,44.00847742361211
527,52.21696394544466
528,25.13296463754829
529,36.38906109995411
530,31.67991985775904
531,28.99657287653764
532,38.53385594891285
533,58.19101361370378
534,55.41575587911787
535,30.715617143350347
536,56.63290009748614
537,76.81924577275926
538,68.23710707398423
539,74.28167870985784
540,62.27726753208334
541,38.79102237911449
542,76.45560312533281
543,46.74920394010095
544,60.05121495561541
545,71.40216137961178
546,73.23350053770557
547,66.19452342498515
548,64.24487442788114
549,52.15674476301036
550,40.97410565918573
551,31.881675301005174
552,53.99471356697623
553,29.55806247704109
554,74.92779278276898
555,47.128040383193465
556,34.75693371019766
557,30.06240013090787
558,72.13156782850503
559,40.641204902624125
560,34.90014431770636
561,68.64036445368122
562,74.5289549242248
563,68.67941718615315
564,30.084138347133944
565,77.36142495065766
566,63.91344399124009
567,42.62652044445466
568,59.47696241772512
569,35.54350856914247
570,71.94034849907982
571,28.574029635417773
572,69.30101958562955
573,57.32076121067232
574,48.9393149420597
575,35.70571360306711
576,41.57805051176619
577,26.100681010065472
578,57.23342757693579
579,29.30952391918817
580,30.554662259369106
581,32.391307505350206
582,74.01637591053208
583,44.21577861190078
584,37.850007113683844
585,30.778356506461233
586,70.91248831993563
587,40.647924707500046
588,48.00656394559181
589,30.605003666596232
590,67.17830358897105
591,42.94802862684928
592,81.37345412678206
593,58.94383886168289
594,63.29561576064661
595,31.35150367575762
596,66.99256248357997
597,42.199851555879874
598,45.78987013011337
599,53.33773748483031
600,33.12461490649539
601,71.59938681766924
602,62.001699354090036
603,72.45187476213798
604,66.3577509634457
605,38.83602313925625
606,35.867364155558754
607,58.48755789277611
608,32.91394464725816
609,30.621938622433092
610,66.0893390737421
611,45.22865842181647
612,35.33956463304375
613,38.26124241934065
614,36.27768426060179
615,39.42844022598361
616,32.65959423301908
617,29.388298770437984
618,55.18527982127285
619,35.78628211442146
620,35.64822020615033
621,56.24960444622863
622,71.18840033117773
623,68.44669799200224
624,36.92296328501783
625,82.19899908822943
626,48.20713644114052
627,69.82850119721178
628,80.52102321331154
629,32.92275283423931
630,34.95499805244247
631,36.34878174637407
632,73.30097616511743
633,40.04177621359503
634,32.68649028883508
635,41.212098937776716
636,34.17262156776309
637,72.81646658430881
638,30.863323165595748
639,77.2100566186538
640,65.9174730503492
641,43.15933245734985
642,34.95622312630621
643,65.80611423717004
644,62.019666319389025
645,30.290581923326727
646,69.15786272571032
647,62.52892002696455
648,55.201222722702575
649,83.51673709596048
650,29.945093259317975
651,34.12845805592922
652,18.183793873509735
653,34.057940933964666
654,30.582249393658568
655,41.98584476277917
656,28.079964498732835
657,77.65927219669061
658,35.581606294691476
659,40.86270472168886
660,39.56572022615815
661,25.60029308488808
662,28.78090135009157
663,33.64878652572501
664,40.68837042963585
665,73.34236893923186
666,26.42357599137777
667,41.035216843328755
668,62.10665588040997
669,34.060395842810735
670,32.54177675545843
671,30.74437686849894
672,22.938785081694473
673,34.53684301942076
674,34.57171808787267
675,70.87834281651163
676,48.75627055229155
677,33.8459942874488
678,34.81024063849077
679,77.67367688996933
680,68.299689361188
681,41.22189729253457
682,35.462078406816076
683,53.60652996484494
684,29.777910485888953
685,49.2541723522032
686,69.29636983583893
687,35.17904450960987
688,77.34983866397097
689,60.74797399826315
690,36.1295750028992
691,60.387918963449835
692,56.55144394217161
693,37.45849892877704
694,27.94424368741958
695,70.2565073151975
696,53.875628186922896
697,72.92522810591925
698,78.03164448904047
699,33.05839409687102
700,56.040659523267195
701,39.77859674464896
702,27.986950903543363
703,32.68277850650996
704,31.196659302947964
705,29.739639984148297
706,42.39376440083893
707,68.94111814037889
708,54.74826293150432
709,44.70169744657416
710,63.692574732645866
711,56.40463857349614
712,34.98280350569468
713,71.67957786570784
714,70.38980085463287
715,21.020877652674788
716,29.59806519446969
717,65.52389717761478
718,36.928216395059884
719,42.76461332852718
720,68.70710886693247
721,69.08669586882314
722,30.637259450297176
723,30.297226721410333
724,64.38542699069787
725,42.72948505286603
726,32.76338248746049
727,57.30150938022462
728,72.84457258412935
729,30.635863543793082
730,30.899215800883965
731,50.017301538584086
732,30.57747425060714
733,44.61426402964192
734,46.990890393160356
735,28.08988215717558
736,65.5973825154646
737,45.2061343119011
738,41.46954745523658
739,26.943413247470808
740,31.109370525064516
741,67.83988559450202
742,48.85267490970485
743,38.735385966741376
744,31.808796149876578
745,50.91004897799879
746,58.977682515421364
747,57.35193400338499
748,33.908918616599486
749,43.238738335491085
750,71.83665151491596
751,44.45675604304968
752,90.4187584300264
753,41.60446148453511
754,36.89801570052958
755,46.31550912912846
756,22.29743692820965
757,72.31961236699522
758,67.50946173351653
759,58.13893621731918
760,29.934600667311877
761,44.14997500328558
762,44.499286649200116
763,37.26329652575128
764,72.5487927199711
765,69.46348312879724
766,29.0143347365542
767,97.02054158542336
768,33.01404729439768
769,44.29479703432349
770,30.94849368206616
771,73.48158834924809
772,67.47775059687774
773,28.552365415152657
774,30.797920906159348
775,42.108427307766
776,37.214513763489514
777,30.626820939775435
778,32.76621981139803
779,34.74761937031568
780,45.63299623899633
781,47.79953195211256
782,75.51755154478589
783,76.40996250706255
784,40.19688516892367
785,30.15212261559067
786,53.33347346967735
787,67.1739986135012
788,68.2756608545066
789,41.90403801586469
790,68.42051468853141
791,33.26980903496308
792,30.685999373629393
793,34.13510549751098
794,73.06881252294727
795,38.67585925867475
796,46.12569348474788
797,31.35749635557847
798,71.05365361239687
799,71.55049417933887
800,65.34876208814309
801,49.76027564864028
802,28.77632866745864
803,52.47580111430624
804,74.71245225159086
805,66.48488432019414
806,63.8369523475392
807,55.83184689982391
808,65.78516275675007
809,48.48505682768131
810,76.73311899527249
811,48.72089822248116
812,31.69882942904853
813,72.06974540677406
814,50.227686149638714
815,77.35110081909113
816,26.91555377640564
817,50.206330784237565
818,70.43427824627338
819,32.89413713709749
820,36.887689136830616
821,49.0954795830686
822,48.11641234564315
823,62.75933003092929
824,71.48868089990684
825,81.35269114161883
826,53.76868267912375
827,40.537527919761
828,28.329717255717416
829,39.3805200630309
830,33.10556638405424
831,69.25472561540788
832,43.55138985278672
833,48.84777701582156
834,29.137611912173856
835,66.37225016147165
836,28.63807185235415
837,30.932129784478242
838,33.33314360210778
839,54.18207693213751
840,71.28017347294094
841,75.1449933058945
842,61.58074550044799
843,58.784596383847834
844,88.0124034037743
845,35.949740004768124
846,45.04294463707291
847,33.337895779965706
848,71.32727730257542
849,40.13572676704472
850,27.652699542356377
851,58.60745055165342
852,49.17608069186993
853,31.593931874672602
854,31.11156605070705
855,31.606426451861317
856,60.41359736626278
857,31.145583084923945
858,35.11142928753026
859,67.14031799931628
860,32.21324147222063
861,38.24080369111739
862,49.69077375106201
863,29.095842357746736
864,28.43418198289731
865,48.088796643182256
866,80.17660452848779
867,30.715810051047285
868,44.736167095738615
869,60.174444006900295
870,26.811125878331392
871,28.207862610935447
872,59.33790096750491
873,48.174821143856654
874,17.66717955135133
875,71.90235505764018
876,31.92479901140505
877,35.4557459376294
878,43.26349424046058
879,29.425700584734635
880,32.44909852629838
881,31.978134992488588
882,75.74906097189542
883,33.820888692052506
884,49.923402511944126
885,29.83000697258229
886,56.70827316208408
887,52.60255528345854
888,75.9770215042554
889,57.664331074801076
890,33.56919954138973
891,29.184310257989278
892,74.44871247116347
893,34.48928392258977
894,39.12775702083276
895,22.901208034387654
896,50.634334753584604
897,46.95379676400793
898,43.316953268513046
899,69.03814219366241
900,26.05040820715448
901,68.27791205461952
902,79.4744718042902
903,71.5282587654324
904,57.09211892980238
905,80.94962002296043
906,45.41139567520505
907,71.65530951938186
908,49.30417701005694
909,51.54175617557716
910,51.82153396386692
911,71.41072384631633
912,74.98625553708865
913,68.79607563017427
914,32.55519438083081
915,43.388060443079446
916,59.860360402034736
917,52.84130741561122
918,28.070592565064597
919,35.46942228226937
920,26.43852345785833
921,33.146138443821954
922,50.30539675103259
923,36.86804912689921
924,65.88435392390952
925,81.30434864904588
926,57.14462438238409
927,35.848621529350304
928,37.70923853549075
929,30.28653220376138
930,35.13136723694731
931,32.836466919830514
932,29.690710015998096
933,56.590199916428375
934,29.30619041616638
935,48.83145277110183
936,66.48048846356372
937,22.534653682085878
938,68.62813776495344
939,60.01581473111951
940,61.199377526639786
941,41.391695037856714
942,43.10156327631292
943,61.43864491485675
944,26.81129448880494
945,64.34905740723758
946,34.80521256498462
947,59.33792985806236
948,58.258656708833634
949,46.63304627881974
950,27.765839346739607
951,47.947008874011544
952,55.88948725898783
953,52.6565276151715
954,40.498083899641834
955,91.81226560547357
956,62.50996901456877
957,42.082002041276716
958,46.23693565257214
959,31.206005966964543
960,34.756920408867394
961,44.29537696046258
962,30.445095438779724
963,69.78329101736595
964,49.24300304236152
965,38.7427099169356
966,31.505834625262352
967,67.9489844467241
968,31.7372861896796
969,27.361671636645926
970,66.81429323922032
971,35.05245441334856
972,32.01013748074133
973,36.12412621227944
974,38.18992317634643
975,32.94299674284552
976,59.96391663847229
977,68.34693556716931
978,67.05532955164625
979,29.502024957029295
980,49.84987155853896
981,35.98764167578532
982,63.57660558754945
983,31.984065603464046
984,52.62259286516738
985,39.520651723262716
986,31.311060182103358
987,73.23892917522396
988,29.213798045022024
989,72.78987622136984
990,39.30516181812809
991,51.31201468029992
992,40.32643475723857
993,28.30802765175358
994,70.17511119762985
995,20.37066629296996
996,48.870194164259495
997,26.794279708044122
998,76.1535094117033
999,33.02719798402202
1000,30.560913780032646
1001,62.33176879962865
1002,35.02244828306111
1003,56.73742314004186
1004,58.21319884549236
1005,27.813439391770025
1006,77.15296064620982
1007,32.51289421435146
1008,56.1100282894311
1009,32.77535435781973
1010,76.93537399364547
1011,28.875419103909476
1012,31.30256096440877
1013,75.08854298607963
1014,55.87504238048615
1015,70.92487254793723
1016,39.64521279106171
1017,52.39134961005573
1018,31.839320615797607
1019,73.86410974428514
1020,28.621588437729873
1021,40.42301232278638
1022,43.15680746119493
1023,66.6796576145096
1024,64.8348037518366
1025,27.80352225415377
1026,32.591095383550694
1027,29.411635444315362
1028,26.931966702289028
1029,32.0060822371126
1030,66.10882075537113
1031,32.32842935559539
1032,35.738270899531024
1033,30.986959846011313
1034,29.6495433869306
1035,65.02328218289921
1036,73.87066559046214
1037,67.13034551697139
1038,53.748762147180535
1039,65.66578882501457
1040,60.06356611422528
1041,26.35270598340498
1042,65.33888836762556
1043,72.60858681392664
1044,26.523415443013004
1045,70.15937198525879
1046,31.046061164197248
1047,31.755392330293542
1048,44.72532689526726
1049,32.71217468378922
1050,31.242144140747264
1051,69.70251525242989
1052,41.62537975818609
1053,56.90368994911229
1054,64.30514330005337
1055,37.432189291599684
1056,30.217016064402173
1057,30.956663849269987
1058,54.923742450718095
1059,32.30254371259375
1060,66.78955565094718
1061,48.05449936540734
1062,70.29668693372113
1063,57.05328042990524
1064,40.38333303885024
1065,52.84599516493805
1066,49.68123353131403
1067,50.680698010204026
1068,29.2837941957813
1069,35.69797492532408
1070,38.073911391602444
1071,25.162970314923495
1072,41.55219890122419
1073,33.808141238339424
1074,61.58746257220704
1075,36.7322683324562
1076,75.28869568113377
1077,40.94703179821646
1078,56.511205504228016
1079,50.57187556435206
1080,34.67119814825838
1081,31.026650407533577
1082,27.09484042587985
1083,77.65094567163274
1084,59.048531993548266
1085,29.59063667363102
1086,33.7297037376961
1087,63.660208273288234
1088,31.32940010282611
1089,40.97083495550667
1090,30.09483167639842
1091,75.08184785552277
1092,66.49392463330446
1093,30.92437493840969
1094,31.772304705119087
1095,76.32938672834798
1096,37.47177472198417
1097,71.55843245708411
1098,71.77805587717462
1099,74.93853764023413
1100,28.74610795908925
1101,26.995406797485828
1102,59.8830753024993
1103,33.347169598699615
1104,64.88055252849927
1105,36.237270573704045
1106,64.78802581101495
1107,57.901605880252305
1108,24.280008761668444
1109,56.518352651550146
1110,47.82794419576698
1111,51.14202454648628
1112,52.59523362688048
1113,34.539930506726655
1114,66.89892640342721
1115,65.12710846710742
1116,51.79479649931714
1117,37.73687561295481
1118,63.08104526007087
1119,39.15062883834233
1120,39.2565774342156
1121,31.564242569531736
1122,34.461108436060954
1123,35.36449144573623
1124,68.01661789593072
1125,22.667346174102914
1126,63.51181870417501
1127,48.78525393807542
1128,38.72133622171123
1129,40.741966642669205
1130,62.9871724749037
1131,76.93591319875135
1132,40.73985799900606
1133,36.95178702430988
1134,64.48740670939748
1135,51.9181638676787
1136,44.14277356721153
1137,49.603273245573156
1138,48.97306543300799
1139,42.69890275847885
1140,47.590864518204214
1141,44.82474448042282
1142,73.2361860332508
1143,26.351661968074215
1144,66.65598545458607
1145,70.9038125670693
1146,32.59150759031544
1147,46.930008800826826
1148,31.74913114663567
1149,69.3440145377278
1150,27.75396705219061
1151,33.412287879834075
1152,28.92743583218402
1153,57.798047647104426
1154,30.83277716297033
1155,38.19166060062297
1156,25.531079342001323
1157,68.43052220386191
1158,64.12167010017137
1159,63.37795020380451
1160,29.648737584634432
1161,60.03412936520779
1162,74.53926484482213
1163,26.802784573208346
1164,72.85290176679248
1165,63.151300077557224
1166,72.40670662976956
1167,71.85545839180024
1168,30.792571633439195
1169,47.237826395746254
1170,24.909353367291914
1171,70.64652896388975
1172,30.453370666539826
1173,61.49784211092083
1174,64.58525828615304
1175,43.42074980854359
1176,55.60491228125772
1177,68.59949678228334
1178,36.791005596610695
1179,31.006376618850982
1180,41.03696763398634
1181,65.882168852706
1182,52.59976998549702
1183,31.259128895236273
1184,37.88976117625755
1185,42.02056582113987
1186,66.91249411196051
1187,48.13974376926544
1188,23.027752743127746
1189,28.6769891220612
1190,29.281553809736288
1191,58.682928067729385
1192,43.34797330859337
1193,35.59913099506739
1194,37.91201730086394
1195,43.878302897665655
1196,30.06296179980763
1197,68.36523561342871
1198,31.64788692357103
1199,51.467538431488705
1200,68.6568135621616
1201,34.302870531836184
1202,74.92249904909748
1203,59.485534909151276
1204,60.98422129497076
1205,30.58000662928755
1206,34.48847144650626
1207,68.61773212550086
1208,43.144338633348774
1209,65.02193982313597
1210,52.23818499085364
1211,44.82407930484639
1212,87.34243088140416
1213,48.173164700579505
1214,69.25271840051704
1215,61.591485579794636
1216,28.314184775208798
1217,50.716028179303436
1218,28.580311434770323
1219,63.11495668346004
1220,36.952155097496174
1221,41.91104411184943
1222,40.82896813121626
1223,35.90939705611536
1224,31.09750625255073
1225,55.802667046832
1226,72.10588265880646
1227,59.66922241776875
1228,38.58363193055434
1229,74.76305599403983
1230,39.87882049956078
1231,29.3704975378529
1232,46.10278355168577
1233,59.96496071361848
1234,64.46294591374424
1235,43.664852546850916
1236,76.33768262249446
1237,55.25061739435416
1238,49.541233370036636
1239,33.42986702355686
1240,33.75253673036369
1241,70.36924061449798
1242,36.48475233143997
1243,32.5749306355648
1244,46.54914701708747
1245,47.8043589359293
1246,71.16993332526545
1247,51.22599379526941
1248,76.34171467050156
1249,29.467665442701815
1250,46.390262697348035
1251,26.41382535394821
1252,31.0499564891377
1253,30.028143225886257
1254,77.11183404666771
1255,51.109931847954265
1256,45.2638004004012
1257,75.49970636237606
1258,61.00840275257734
1259,72.13437689937231
1260,58.92490068428043
1261,32.57263353181477
1262,30.550831929751478
1263,75.83279747175939
1264,28.361670277567114
1265,56.20290686949035
1266,31.218938121892
1267,66.86464412147554
1268,32.236687479418435
1269,66.81786829051094
1270,37.50386072332672
1271,38.765185206996115
1272,40.36947297709093
1273,43.21544109474487
1274,69.2024231618837
1275,67.24064634684163
1276,58.12359482088645
1277,32.65400209047451
1278,39.7958287511168
1279,29.678133214510368
1280,71.95358259022436
1281,57.890554265065134
1282,51.07311974563827
1283,32.00169590325424
1284,69.95845301868655
1285,80.81188294346632
1286,35.89617448148997
1287,40.21129404214537
1288,52.35209160650171
1289,61.39365804537832
1290,33.596047833713776
1291,76.45562998876777
1292,54.66544245654522
1293,31.35968576114239
1294,45.98632926094069
1295,67.88224108868776
1296,30.492019692865853
1297,32.55191280518805
1298,34.97310255376703
1299,46.330062563857595
1300,41.423588837691796
1301,78.68096609839237
1302,69.07593904990077
1303,62.89331435718282
1304,64.4250011589754
1305,41.35997521161904
1306,67.2790715062039
1307,27.63535626944183
1308,54.19300950482111
1309,32.26668714563963
1310,47.301296055175165
1311,58.69760624065799
1312,68.9306143093878
1313,35.52961635299063
1314,28.722039254083338
1315,30.73718521070564
1316,26.565069363962234
1317,56.32205100755715
1318,30.300739229750054
1319,38.41464028907805
1320,54.00871193815409
1321,35.1360039855792
1322,71.61633958979031
1323,70.60095350758499
1324,48.40352559592215
1325,62.76156212297056
1326,36.77232588294157
1327,26.627498298139624
1328,72.84229896864743
1329,40.78458521202882
1330,66.30058325018845
1331,47.03479625276625
1332,24.410511098234842
1333,34.221077828118005
1334,73.42972446579415
1335,74.32363563187717
1336,72.34235984704365
1337,28.430198148454256
1338,45.32417191895372
1339,54.06590277227597
1340,30.010287192488583
1341,28.755084672951448
1342,33.285161571811734
1343,34.182966320187816
1344,31.395989821815974
1345,28.00202876072424
1346,50.744284551454406
1347,30.371357241382047
1348,72.12685915100835
1349,62.229811236162405
1350,38.204581572544285
1351,61.07062496757376
1352,29.134677461008465
1353,75.17087501406819
1354,66.25711739502113
1355,30.94447399884382
1356,57.19766095740017
1357,31.289329130391348
1358,28.76264228768571
1359,34.594510238557426
1360,54.068635702244116
1361,66.36518074302613
